kind	class	method	param	index	uri
PARAMETER	jadx.core.dex.nodes.MethodNode	makeNewSVar(@org.jetbrains.annotations.NotNull jadx.core.dex.instructions.args.RegisterArg)	assignArg	0	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java
PARAMETER	jadx.core.dex.nodes.MethodNode	makeNewSVar(int,int,@org.jetbrains.annotations.NotNull jadx.core.dex.instructions.args.RegisterArg)	assignArg	2	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java
PARAMETER	jadx.core.dex.nodes.MethodNode	compareTo(@org.jetbrains.annotations.NotNull jadx.core.dex.nodes.MethodNode)	o	0	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java
METHOD	jadx.core.dex.instructions.args.InsnArg	wrapInsnIntoArg(jadx.core.dex.nodes.InsnNode)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/InsnArg.java
PARAMETER	jadx.core.dex.instructions.args.RegisterArg	setSVar(@org.jetbrains.annotations.NotNull jadx.core.dex.instructions.args.SSAVar)	sVar	0	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/RegisterArg.java
PARAMETER	jadx.core.dex.instructions.args.InsnWrapArg	InsnWrapArg(@org.jetbrains.annotations.NotNull jadx.core.dex.nodes.InsnNode)	insn	0	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/InsnWrapArg.java
PARAMETER	jadx.core.dex.instructions.args.SSAVar	SSAVar(int,int,@org.jetbrains.annotations.NotNull jadx.core.dex.instructions.args.RegisterArg)	assign	2	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/SSAVar.java
METHOD	jadx.core.dex.instructions.args.SSAVar	getAssign()	null	null	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/SSAVar.java
PARAMETER	jadx.core.dex.instructions.args.SSAVar	setAssign(@org.jetbrains.annotations.NotNull jadx.core.dex.instructions.args.RegisterArg)	assign	0	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/SSAVar.java
METHOD	jadx.core.dex.instructions.args.SSAVar	getCodeVar()	null	null	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/SSAVar.java
PARAMETER	jadx.core.dex.instructions.args.SSAVar	setCodeVar(@org.jetbrains.annotations.NotNull jadx.core.dex.instructions.args.CodeVar)	codeVar	0	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/SSAVar.java
METHOD	jadx.core.dex.instructions.PhiInsn	getArg(int)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/PhiInsn.java
METHOD	jadx.core.dex.visitors.typeinference.TypeInfo	getType()	null	null	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/typeinference/TypeInfo.java
PARAMETER	jadx.core.dex.nodes.BlockNode	compareTo(@org.jetbrains.annotations.NotNull jadx.core.dex.nodes.BlockNode)	o	0	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java
