kind	class	method	param	index	uri	field
METHOD	jadx.core.dex.info.ClassInfo	splitAndApplyNames(jadx.core.dex.nodes.RootNode,jadx.core.dex.instructions.args.ArgType,boolean)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/info/ClassInfo.java	name
METHOD	jadx.core.dex.info.ClassInfo	splitAndApplyNames(jadx.core.dex.nodes.RootNode,jadx.core.dex.instructions.args.ArgType,boolean)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/info/ClassInfo.java	fullName
METHOD	jadx.core.dex.instructions.args.ArgType$GenericType	setExtendTypes(java.util.List<jadx.core.dex.instructions.args.ArgType>)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	extendTypes
METHOD	jadx.core.dex.nodes.MethodNode	unload()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	sVars
METHOD	jadx.core.dex.nodes.MethodNode	unload()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	exceptionHandlers
METHOD	jadx.core.dex.nodes.MethodNode	unload()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	loops
METHOD	jadx.core.dex.nodes.MethodNode	updateTypes(java.util.List<jadx.core.dex.instructions.args.ArgType>,jadx.core.dex.instructions.args.ArgType)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	argTypes
METHOD	jadx.core.dex.nodes.MethodNode	updateTypes(java.util.List<jadx.core.dex.instructions.args.ArgType>,jadx.core.dex.instructions.args.ArgType)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	retType
METHOD	jadx.core.dex.nodes.MethodNode	updateTypeParameters(java.util.List<jadx.core.dex.instructions.args.ArgType>)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	typeParameters
METHOD	jadx.core.dex.nodes.MethodNode	updateArgTypes(java.util.List<jadx.core.dex.instructions.args.ArgType>,java.lang.String)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	argTypes
